hidden_pair_id,endpoint_trip_id,model,rank,reciprocal_rank,candidate_degree,truth_edge_score
2026-01-27:pair:00:00,syn-1-00-p00-0,transparent_rule,1,1.0,11,0.9982812602927676
2026-01-27:pair:00:00,syn-1-00-p00-0,weak_mil_ai,1,1.0,11,0.8680570515420253
2026-01-27:pair:00:00,syn-1-00-p00-1,transparent_rule,1,1.0,11,0.9982812602927676
2026-01-27:pair:00:00,syn-1-00-p00-1,weak_mil_ai,1,1.0,11,0.8680570515420253
2026-01-27:pair:00:01,syn-1-00-p01-0,transparent_rule,1,1.0,11,0.9979605074521382
2026-01-27:pair:00:01,syn-1-00-p01-0,weak_mil_ai,1,1.0,11,0.8390202932230372
2026-01-27:pair:00:01,syn-1-00-p01-1,transparent_rule,1,1.0,11,0.9979605074521382
2026-01-27:pair:00:01,syn-1-00-p01-1,weak_mil_ai,1,1.0,11,0.8390202932230372
2026-01-27:pair:00:02,syn-1-00-p02-0,transparent_rule,9,0.1111111111111111,11,3.643174662916876e-06
2026-01-27:pair:00:02,syn-1-00-p02-0,weak_mil_ai,1,1.0,11,0.5278075069254806
2026-01-27:pair:00:02,syn-1-00-p02-1,transparent_rule,3,0.3333333333333333,11,3.643174662916876e-06
2026-01-27:pair:00:02,syn-1-00-p02-1,weak_mil_ai,1,1.0,11,0.5278075069254806
2026-01-27:pair:00:03,syn-1-00-p03-0,transparent_rule,1,1.0,11,0.9983422272822656
2026-01-27:pair:00:03,syn-1-00-p03-0,weak_mil_ai,1,1.0,11,0.8824471995178577
2026-01-27:pair:00:03,syn-1-00-p03-1,transparent_rule,1,1.0,11,0.9983422272822656
2026-01-27:pair:00:03,syn-1-00-p03-1,weak_mil_ai,1,1.0,11,0.8824471995178577
2026-01-27:pair:01:00,syn-1-01-p00-0,transparent_rule,1,1.0,11,0.9980538754078384
2026-01-27:pair:01:00,syn-1-01-p00-0,weak_mil_ai,1,1.0,11,0.8659614085320946
2026-01-27:pair:01:00,syn-1-01-p00-1,transparent_rule,1,1.0,11,0.9980538754078384
2026-01-27:pair:01:00,syn-1-01-p00-1,weak_mil_ai,1,1.0,11,0.8659614085320946
2026-01-27:pair:01:01,syn-1-01-p01-0,transparent_rule,1,1.0,11,0.9986344639935618
2026-01-27:pair:01:01,syn-1-01-p01-0,weak_mil_ai,1,1.0,11,0.904964899478554
2026-01-27:pair:01:01,syn-1-01-p01-1,transparent_rule,1,1.0,11,0.9986344639935618
2026-01-27:pair:01:01,syn-1-01-p01-1,weak_mil_ai,1,1.0,11,0.904964899478554
2026-01-27:pair:01:02,syn-1-01-p02-0,transparent_rule,1,1.0,11,0.9982173583886056
2026-01-27:pair:01:02,syn-1-01-p02-0,weak_mil_ai,1,1.0,11,0.8799686827987625
2026-01-27:pair:01:02,syn-1-01-p02-1,transparent_rule,1,1.0,11,0.9982173583886056
2026-01-27:pair:01:02,syn-1-01-p02-1,weak_mil_ai,1,1.0,11,0.8799686827987625
2026-01-27:pair:01:03,syn-1-01-p03-0,transparent_rule,1,1.0,11,0.9979321783589336
2026-01-27:pair:01:03,syn-1-01-p03-0,weak_mil_ai,1,1.0,11,0.8756203418273315
2026-01-27:pair:01:03,syn-1-01-p03-1,transparent_rule,1,1.0,11,0.9979321783589336
2026-01-27:pair:01:03,syn-1-01-p03-1,weak_mil_ai,1,1.0,11,0.8756203418273315
2026-01-27:pair:02:00,syn-1-02-p00-0,transparent_rule,2,0.5,11,0.533469882959619
2026-01-27:pair:02:00,syn-1-02-p00-0,weak_mil_ai,1,1.0,11,0.6658297361797871
2026-01-27:pair:02:00,syn-1-02-p00-1,transparent_rule,2,0.5,11,0.533469882959619
2026-01-27:pair:02:00,syn-1-02-p00-1,weak_mil_ai,1,1.0,11,0.6658297361797871
2026-01-27:pair:02:01,syn-1-02-p01-0,transparent_rule,3,0.3333333333333333,11,0.4428040499450768
2026-01-27:pair:02:01,syn-1-02-p01-0,weak_mil_ai,4,0.25,11,0.3784314123010509
2026-01-27:pair:02:01,syn-1-02-p01-1,transparent_rule,4,0.25,11,0.4428040499450768
2026-01-27:pair:02:01,syn-1-02-p01-1,weak_mil_ai,3,0.3333333333333333,11,0.3784314123010509
2026-01-27:pair:02:02,syn-1-02-p02-0,transparent_rule,1,1.0,11,0.7870101661576998
2026-01-27:pair:02:02,syn-1-02-p02-0,weak_mil_ai,1,1.0,11,0.6471750149000752
2026-01-27:pair:02:02,syn-1-02-p02-1,transparent_rule,2,0.5,11,0.7870101661576998
2026-01-27:pair:02:02,syn-1-02-p02-1,weak_mil_ai,1,1.0,11,0.6471750149000752
2026-01-27:pair:02:03,syn-1-02-p03-0,transparent_rule,1,1.0,11,0.9270204598461182
2026-01-27:pair:02:03,syn-1-02-p03-0,weak_mil_ai,1,1.0,11,0.8330843944240642
2026-01-27:pair:02:03,syn-1-02-p03-1,transparent_rule,1,1.0,11,0.9270204598461182
2026-01-27:pair:02:03,syn-1-02-p03-1,weak_mil_ai,1,1.0,11,0.8330843944240642
2026-01-27:pair:03:00,syn-1-03-p00-0,transparent_rule,8,0.125,11,0.0074514405294427
2026-01-27:pair:03:00,syn-1-03-p00-0,weak_mil_ai,1,1.0,11,0.9064713128684602
2026-01-27:pair:03:00,syn-1-03-p00-1,transparent_rule,1,1.0,11,0.0074514405294427
2026-01-27:pair:03:00,syn-1-03-p00-1,weak_mil_ai,1,1.0,11,0.9064713128684602
2026-01-27:pair:03:01,syn-1-03-p01-0,transparent_rule,1,1.0,11,0.9961489954633064
2026-01-27:pair:03:01,syn-1-03-p01-0,weak_mil_ai,1,1.0,11,0.8673389631752286
2026-01-27:pair:03:01,syn-1-03-p01-1,transparent_rule,1,1.0,11,0.9961489954633064
2026-01-27:pair:03:01,syn-1-03-p01-1,weak_mil_ai,1,1.0,11,0.8673389631752286
2026-01-27:pair:03:02,syn-1-03-p02-0,transparent_rule,2,0.5,11,0.6094665495543844
2026-01-27:pair:03:02,syn-1-03-p02-0,weak_mil_ai,1,1.0,11,0.65674839244648
2026-01-27:pair:03:02,syn-1-03-p02-1,transparent_rule,6,0.16666666666666666,11,0.6094665495543844
2026-01-27:pair:03:02,syn-1-03-p02-1,weak_mil_ai,3,0.3333333333333333,11,0.65674839244648
2026-01-27:pair:03:03,syn-1-03-p03-0,transparent_rule,3,0.3333333333333333,11,0.8056228012938179
2026-01-27:pair:03:03,syn-1-03-p03-0,weak_mil_ai,1,1.0,11,0.6916943482707375
2026-01-27:pair:03:03,syn-1-03-p03-1,transparent_rule,3,0.3333333333333333,11,0.8056228012938179
